"GeographyCode","CT00100001","CT00100002","CT00100003","CT00100004","CT00100005","CT00100006","CT00100007","CT00100008","CT00100009","CT00100010","CT00100011","CT00100012","CT00100013","CT00100014","CT00100015","CT00100016","CT00100017","CT00100018","CT00100019","CT00100020","CT00100021","CT00100022","CT00100023","CT00100024","CT00100025","CT00100026","CT00100027","CT00100028","CT00100029","CT00100030","CT00100031","CT00100032","CT00100033","CT00100034","CT00100035","CT00100036","CT00100037","CT00100038","CT00100039","CT00100040","CT00100041","CT00100042","CT00100043","CT00100044","CT00100045","CT00100046","CT00100047","CT00100048","CT00100049","CT00100050","CT00100051","CT00100052","CT00100053","CT00100054","CT00100055","CT00100056","CT00100057","CT00100058","CT00100059","CT00100060","CT00100061","CT00100062","CT00100063","CT00100064","CT00100065","CT00100066","CT00100067","CT00100068","CT00100069","CT00100070","CT00100071","CT00100072","CT00100073","CT00100074","CT00100075","CT00100076","CT00100077","CT00100078","CT00100079","CT00100080","CT00100081","CT00100082","CT00100083","CT00100084","CT00100085","CT00100086","CT00100087","CT00100088","CT00100089","CT00100090","CT00100091","CT00100092","CT00100093","CT00100094","CT00100095"
"E00021518",337,94,0,0,7,4,0,5,0,20,3,48,59,2,8,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,10,0,0,0,0,0,6,2,0,0,0,6,0,5,0,0,0,0,0,2,7,0,0,0,0,0,0,2,2,1,11,0,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"E00021519",463,237,4,0,3,6,2,8,2,37,10,19,14,0,5,6,0,2,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,12,5,3,0,0,2,0,4,4,0,2,0,0,3,0,0,0,0,0,0,0,4,4,0,20,0,8,0,0,0,0,0,0,0,1,0,0,0,8,0,0,2,0,0,1,0,0,0
"E00021520",216,71,4,0,6,1,1,4,1,17,1,8,27,0,7,1,0,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,6,0,0,0,0,0,19,0,3,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0,6,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"E00021521",259,166,7,0,2,6,4,3,0,1,0,16,1,0,0,8,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0
"E00021522",468,81,1,0,3,10,0,2,0,1,4,269,11,0,24,6,1,3,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,7,0,3,0,0,0,0,1,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
"E00021524",590,140,2,0,4,22,0,16,2,17,17,174,51,2,15,20,0,11,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,3,7,0,0,1,0,5,1,0,0,0,2,7,0,0,0,0,0,0,0,1,18,2,9,0,6,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0
"E00021525",308,79,9,0,10,1,1,3,0,23,5,37,47,4,8,0,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,13,2,0,1,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,3,7,0,10,0,10,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,2,0,0,0,0
"E00021526",342,106,8,0,2,2,0,8,2,40,5,5,42,1,6,5,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,0,0,15,0,3,0,0,0,0,4,1,0,14,0,0,7,0,0,0,0,0,0,0,2,6,0,12,0,8,0,0,0,0,0,0,0,4,0,0,1,5,0,0,5,0,0,0,0,0,0
"E00021527",317,96,7,0,11,0,0,4,2,38,0,5,52,1,2,5,0,4,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,8,0,0,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,0,2,4,0,25,0,12,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
"E00021528",259,151,7,0,2,5,3,6,0,0,1,46,4,0,5,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021529",192,60,1,0,1,3,0,2,0,12,0,18,7,0,30,6,4,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,7,0,0,0,0,0,0,18,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
"E00021531",597,131,5,0,5,0,1,6,0,16,0,290,22,0,37,20,1,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,8,4,0,2,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,13,0,0,2,0,0,0
"E00021532",318,117,4,0,4,0,1,10,2,40,2,1,38,0,15,1,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,14,1,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,3,3,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0
"E00021533",242,136,4,0,2,1,0,0,0,9,4,2,8,0,9,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,10,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,1,0,0,0,0
"E00021534",225,88,5,0,1,3,2,2,0,19,1,4,25,1,4,4,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,2,0,0,1,3,0,1,0,0,3,0,0,1,0,0,0,2,0,0,0,5,3,0,16,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
"E00021535",286,123,6,0,2,2,1,4,1,13,1,28,38,0,3,0,0,2,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,11,0,4,0,0,0,0,0,0,0,0,0,1,6,5,1,0,2,0,0,0,0,0,0
"E00021536",282,137,5,0,3,2,2,4,0,2,1,19,12,1,10,4,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,13,0,1,0,0,1,0,12,2,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,19,0,6,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0
"E00021537",339,115,10,0,9,1,3,9,1,36,14,2,29,0,8,6,0,10,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,12,3,1,0,0,0,0,5,2,0,1,0,0,2,0,0,0,1,0,0,0,3,13,0,17,0,6,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
"E00021538",684,317,15,0,9,1,3,8,1,76,3,7,50,0,6,4,1,8,0,0,0,2,0,4,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,0,0,0,0,0,16,0,4,0,0,1,1,10,3,0,1,0,0,5,0,0,0,1,0,0,0,9,20,0,40,0,7,0,0,0,0,0,0,0,3,1,0,5,8,0,0,1,0,1,0,0,1,0
"E00021539",252,89,2,1,5,2,2,1,1,41,1,4,18,1,4,2,0,0,1,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,1,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,1,6,0,19,0,7,0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,1,0
"E00021541",229,78,1,0,7,6,0,1,0,23,6,2,47,0,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,7,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,4,0,0,1,0,0,0,0,0,0,1,1,1,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0
"E00021542",218,61,8,0,3,0,0,3,0,8,3,0,77,0,4,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,6,0,0,0,0,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00021543",270,101,4,0,2,1,4,5,4,29,4,0,33,1,7,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,1,0,3,4,3,0,0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,20,0,3,1,0,2,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
"E00021544",180,76,4,0,2,0,0,2,1,21,0,8,8,0,3,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,2,0,0,3,1,0,0,0,1,3,0,0,0,0,0,0,0,3,1,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2,0,0,1,0,0,0
"E00021546",196,72,1,0,6,0,0,2,1,30,1,0,24,0,2,1,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,1,0,0,0,0,3,1,0,3,0,5,0,0,0,0,0,0,0,0,2,3,0,11,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0
"E00021547",278,96,4,0,2,0,0,1,0,12,1,104,7,1,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"E00021549",386,110,7,0,9,0,0,4,0,30,0,126,12,0,23,1,0,4,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,7,0,10,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0
"E00021550",403,118,13,0,3,6,8,6,10,5,0,109,11,0,35,12,8,4,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,10,0,0,0,0
"E00021552",241,63,0,0,2,3,0,6,3,11,0,70,19,0,2,10,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,5,0,0,3,0,0,1,0,2,2,0,9,0,2,0,0,1,0,1,0,0,1,0,0,0,5,0,0,4,0,0,0,0,0,0
"E00021553",349,97,2,0,0,6,1,1,5,0,0,176,0,0,2,9,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,5,0,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0
"E00021554",259,119,8,0,5,2,0,3,0,8,1,14,14,0,17,2,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10,0,0,0,0,0,5,0,6,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,3,0,6,0,0,0,0,0,7,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0
"E00021555",447,82,3,0,7,5,0,4,1,15,0,180,16,0,26,16,1,5,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,11,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,14,0,3,0,0,0,0,7,0,0,3,0,0,0,2,6,0,10,0,0,0,0,0,0
"E00021556",285,83,8,0,7,0,4,7,0,36,4,9,42,0,5,0,0,4,1,0,0,1,0,0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,3,0,0,0,0,5,0,0,1,0,0,6,0,0,0,2,0,0,0,2,6,0,10,0,9,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
"E00021557",340,103,7,0,10,1,3,6,0,30,0,11,37,1,13,2,0,5,1,0,0,0,0,2,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,4,0,0,0,0,19,0,2,0,0,0,0,6,2,0,1,0,0,2,3,0,0,0,0,0,4,3,3,0,27,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0
"E00021559",338,218,10,0,3,2,2,5,1,9,3,38,4,0,2,6,0,4,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"E00021560",431,113,2,0,2,11,2,3,0,3,0,223,6,0,11,15,0,3,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"E00021561",278,85,0,0,9,1,3,11,1,13,5,31,16,7,16,1,0,10,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,4,0,1,0,0,2,0,10,4,0,1,0,0,9,0,0,0,0,0,0,0,0,7,0,7,0,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
"E00021562",372,125,6,0,7,1,0,10,0,11,1,130,10,3,10,3,0,7,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,1,0,0,3,0,1,0,0,0,0,0,0,0,2,1,0,17,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021563",402,132,5,1,3,8,1,12,0,6,3,189,3,0,6,3,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
"E00021564",313,104,4,0,6,7,0,4,3,3,6,110,5,0,6,11,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,2,0,0,0,0,1,0,0,4,0,0,0,0,0,3,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"E00021565",207,55,3,0,4,0,0,0,0,6,0,90,5,0,11,5,0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
"E00021566",446,159,8,0,4,0,3,3,1,4,12,135,7,0,20,11,0,24,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,3,0,0,14,0,5,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"E00021567",351,157,9,0,4,1,1,10,2,5,1,79,7,0,5,10,1,6,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,13,0,2,0,0,0,1,2,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0
"E00021569",302,160,2,0,3,3,3,3,2,4,5,52,5,0,6,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,13,0,2,0,0,0,0,1,5,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0
"E00021572",433,113,5,0,5,3,3,2,0,9,6,169,13,1,14,8,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,4,0,2,0,0,1,0,6,2,0,1,0,0,2,0,0,0,2,0,0,0,2,5,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
"E00021574",267,83,3,0,6,1,1,1,0,5,4,106,2,0,2,6,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,7,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
"E00021577",291,88,12,0,3,0,0,4,0,0,0,131,4,0,14,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
"E00021579",362,64,3,0,2,3,7,6,0,6,1,231,5,0,9,7,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021580",423,45,4,1,4,5,5,1,0,7,1,298,0,0,15,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021582",401,54,1,0,2,3,0,0,1,2,0,303,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021583",434,65,3,0,1,7,4,7,1,9,2,242,0,3,28,11,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,12,1,0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"E00021584",302,121,3,0,1,8,1,7,1,0,1,106,3,0,3,27,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"E00021585",590,80,1,0,1,5,1,3,0,20,4,399,3,3,21,3,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,0,2,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"E00021586",455,55,3,0,1,6,3,6,0,6,6,302,3,1,6,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,7,0,7,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
"E00021587",396,99,4,0,3,4,0,9,0,7,3,203,11,0,3,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0,6,0,0,0,0,0,2,1,3,0,4,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"E00021588",333,67,6,0,0,4,1,2,0,10,5,159,6,0,7,6,2,9,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,0,0,0,2,1,3,0,10,0,0,0,0,0,0,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021590",376,108,6,0,1,6,0,1,5,8,6,153,7,0,7,11,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,5,0,0,0,1,1,0,0,6,0,1,0,0,0,0,7,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0
"E00021591",491,63,1,0,0,5,0,2,0,0,0,358,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021592",315,141,3,0,2,1,3,2,1,11,6,89,5,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,1,1,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021593",225,78,10,0,5,0,7,3,0,3,4,58,0,0,9,2,1,10,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,4,0,0,0,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1
"E00021594",336,85,4,1,2,5,1,0,0,5,2,182,5,0,17,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
"E00021595",354,86,7,0,0,4,10,4,0,5,1,151,10,0,8,7,1,0,0,2,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,7,1,0,0,0,4,0,0,0,0,1,0,0,2,1,1,2,14,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021596",381,164,10,0,1,7,3,11,0,10,1,74,9,0,12,8,0,0,0,10,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,5,8,0,14,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
"E00021597",374,65,9,0,6,2,3,5,0,9,0,211,2,0,9,8,0,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,2,1,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
"E00021598",260,126,12,0,2,1,0,5,0,7,4,7,18,1,2,1,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,18,1,0,0,0,0,0,6,1,0,5,0,0,1,1,0,0,0,0,0,0,1,3,1,15,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"E00021599",326,162,9,0,7,1,0,11,1,11,3,24,16,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0,0,0,5,1,3,0,0,2,0,12,1,0,1,0,0,2,1,0,0,1,0,0,0,4,2,0,11,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
"E00021600",308,209,6,0,9,0,3,9,1,6,0,1,4,0,1,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,3,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"E00021601",230,132,4,1,5,3,0,3,0,4,0,5,7,0,2,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,5,1,7,0,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
